,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
3875,129.0,0.0,161.3,122.0,27.42,220.6,95.0,18.75,224.7,104.0,10.11,9.6,3.0,2.59,1.0
3876,103.0,0.0,171.7,78.0,29.19,144.5,86.0,16.383999999999997,157.9,106.0,7.11,6.8,3.0,1.84,3.0
3877,71.0,0.0,226.66,110.0,47.41,190.2,67.0,16.17,255.2,84.0,11.48,11.7,7.0,3.16,0.0
3878,112.0,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4.0
3879,8.0,36.0,242.9,67.0,41.29,170.9,59.0,14.822,177.3,130.0,7.98,4.8,12.0,1.3,1.0
3880,98.0,0.0,217.2,121.0,35.076,303.4,85.0,25.79,197.1,71.0,8.87,12.4,2.0,3.35,0.0
3881,90.0,0.0,175.9,111.0,29.9,285.2,115.0,24.24,150.8,122.0,6.832000000000001,13.0,7.0,3.51,1.0
3882,13.0,0.0,244.82000000000002,133.0,51.54,170.5,86.0,14.49,227.6,80.0,10.24,11.5,3.0,3.11,0.0
3883,58.0,0.0,238.9,107.0,40.61,187.2,88.0,18.018,181.1,84.0,8.15,11.8,3.0,3.19,2.0
3884,137.0,22.0,189.6,42.0,32.23,179.0,115.6,15.22,179.6,126.0,8.08,9.6,5.0,3.08,2.0
3885,116.0,0.0,162.64000000000001,94.0,22.66,247.8,126.0,19.14,219.0,78.0,9.86,11.3,5.8,3.05,5.0
3886,94.0,28.0,185.28000000000003,107.0,31.498,127.8,86.0,10.86,225.6,86.0,10.15,9.9,4.0,2.67,3.0
3887,87.0,0.0,177.2,72.0,30.12,248.9,105.0,21.16,200.8,87.0,9.04,8.6,7.0,2.32,3.0
3888,120.0,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,92.0,7.64,10.2,5.8,2.75,2.0
3889,97.0,24.0,152.64000000000001,109.0,29.94,159.4,81.0,13.55,269.1,94.0,12.11,12.1,9.0,3.27,0.0
3890,134.0,0.0,204.7,108.0,34.8,143.1,105.0,12.16,165.8,84.0,7.46,11.0,4.0,2.97,6.0
3891,68.0,0.0,143.6,84.4,24.41,157.2,65.0,14.190000000000001,215.6,84.0,9.7,15.5,4.6,4.19,2.0
3892,93.0,0.0,179.3,93.0,25.338,188.8,65.0,16.286,253.2,88.0,11.39,12.1,5.0,3.27,1.0
3893,120.0,0.0,137.3,100.0,23.34,212.2,109.8,17.068,152.7,92.0,6.87,10.5,2.0,2.84,1.0
3894,41.0,0.0,237.8,92.0,40.43,223.5,155.0,19.0,217.4,90.0,9.78,10.2,6.0,2.75,2.0
3895,80.0,0.0,191.73999999999998,92.0,29.756,216.4,97.0,18.39,154.2,66.0,6.94,7.6,5.0,2.05,2.0
3896,83.0,25.0,191.3,95.0,32.52,250.7,136.0,21.31,249.4,86.0,11.22,17.6,5.0,3.5200000000000005,2.0
3897,109.0,0.0,209.1,141.0,35.55,205.0,99.8,17.43,119.4,111.0,5.37,7.8,3.0,2.11,2.0
3898,66.0,13.2,88.8,104.0,15.1,109.6,94.0,9.32,172.7,107.0,7.77,7.1,9.0,1.92,3.0
3899,104.0,0.0,97.2,88.0,16.52,155.6,85.0,13.23,261.6,105.0,11.77,12.4,5.0,3.35,0.0
3900,89.0,0.0,135.82,96.0,23.44,192.6,63.0,16.37,255.7,125.0,11.51,11.36,5.0,2.97,1.0
3901,127.0,0.0,201.16000000000003,99.6,38.13,185.7,103.0,15.78,159.4,83.0,7.17,10.0,1.0,2.7,2.0
3902,117.0,11.6,207.6,65.0,35.29,152.7,77.0,12.98,232.8,95.0,10.48,9.7,3.0,2.62,1.0
3903,128.0,0.0,268.1,95.0,45.58,120.5,126.0,10.24,220.8,121.0,9.94,14.4,6.0,3.89,2.0
3904,88.0,0.0,166.7,61.0,28.34,179.3,88.0,15.24,242.7,131.0,10.92,6.8,7.0,1.84,4.0
3905,61.0,0.0,267.1,104.0,45.41,180.4,131.0,15.33,230.6,106.0,10.38,17.3,4.0,4.67,1.0
3906,22.0,0.0,181.8,103.6,29.248,198.6,148.0,18.412,206.6,105.8,9.292,9.3,3.0,2.51,2.0
3907,78.0,0.0,147.1,80.0,25.01,199.7,100.0,18.630000000000003,160.7,106.0,7.23,13.7,7.0,3.7,0.0
3908,56.0,29.0,37.7,115.0,6.41,144.1,111.0,12.25,226.6,101.0,9.937999999999999,4.9,3.0,1.32,1.0
3909,192.0,0.0,185.0,88.0,31.45,224.9,94.8,19.12,212.4,105.0,9.56,11.4,3.0,3.08,2.0
3910,70.0,0.0,156.4,108.0,26.59,171.0,116.0,15.462,196.1,96.0,8.82,8.6,4.0,2.564,2.0
3911,148.0,0.0,239.3,84.0,40.68,195.7,85.0,16.63,232.6,104.0,10.47,10.9,3.0,2.94,1.0
3912,65.0,11.6,215.5,108.8,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0
3913,119.0,0.0,134.9,70.0,22.93,184.86,74.0,17.98,188.5,105.0,8.48,11.3,6.0,3.05,1.0
3914,80.0,0.0,194.8,116.0,33.12,209.9,93.0,17.84,194.1,100.0,8.73,12.8,3.0,3.46,0.0
3915,152.0,13.8,239.1,105.0,40.65,209.1,111.0,15.023999999999997,268.2,130.0,12.07,13.3,3.8,3.59,5.0
3916,113.0,14.4,92.6,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,3.89,3.0
3917,75.0,0.0,209.4,99.2,35.6,211.5,121.0,16.880000000000003,291.2,123.0,13.1,7.2,4.0,1.94,1.0
3918,80.0,0.0,197.6,83.0,33.59,164.5,86.0,13.98,94.0,98.0,4.23,6.4,6.0,2.4479999999999995,1.0
3919,148.0,0.0,130.36,108.6,2.99,161.7,125.0,13.74,203.1,82.0,9.084,10.6,6.0,2.86,1.0
3920,63.0,0.0,62.9,112.0,26.272000000000002,202.9,111.0,17.25,238.08,58.0,11.66,8.9,8.0,2.4,1.0
3921,97.0,28.0,202.3,91.2,34.39,69.2,84.0,5.88,257.6,64.0,11.59,6.7,3.0,1.81,1.0
3922,166.0,0.0,136.1,116.0,23.14,181.4,93.0,15.42,131.4,108.0,5.91,11.3,4.0,3.05,0.0
3923,94.0,0.0,207.0,109.0,35.19,167.4,80.0,14.398,238.2,117.0,10.72,2.6,6.0,0.7,1.0
3924,85.0,33.0,207.9,95.0,35.34,233.5,88.0,19.85,221.3,92.0,9.96,13.5,3.0,3.65,1.0
3925,80.0,0.0,276.5,122.0,47.01,215.1,79.0,16.63,210.3,78.0,9.46,7.2,3.0,1.94,1.0
3926,210.0,31.0,313.8,87.0,41.926,147.7,92.6,12.55,192.7,97.0,8.67,10.1,7.0,2.73,3.0
3927,88.0,25.0,288.5,114.0,49.05,203.4,74.0,17.29,228.4,117.0,10.28,13.0,5.0,3.51,1.0
3928,100.0,0.0,210.9,85.0,35.85,329.3,69.0,27.99,127.1,78.0,5.72,9.4,5.0,2.54,4.0
3929,154.0,33.2,126.11999999999998,76.0,27.451999999999998,186.1,100.2,15.65,151.6,75.0,8.306000000000001,12.579999999999998,1.0,3.94,1.0
3930,32.0,11.8,225.9,137.0,41.4,236.8,108.0,20.13,173.3,149.0,7.8,9.0,9.0,2.43,1.0
3931,18.0,0.0,197.0,97.0,33.49,203.7,107.0,16.976,202.0,105.0,9.09,8.7,3.0,2.35,3.0
3932,126.0,31.0,206.67999999999998,88.0,47.26,253.2,65.0,21.52,223.2,114.0,10.04,8.7,4.0,2.35,0.0
3933,144.0,37.0,219.9,102.0,37.38,222.1,77.0,19.514,118.5,111.0,5.33,10.5,4.0,2.7,1.0
3934,29.0,0.0,313.2,100.6,53.24,216.3,151.0,16.578,218.4,106.0,9.83,12.8,4.0,3.46,2.0
3935,86.0,16.0,145.7,88.0,24.77,191.0,129.0,16.24,215.5,82.0,9.7,11.3,7.0,3.05,0.0
3936,138.0,12.4,75.8,102.0,12.89,173.6,147.0,14.76,162.6,96.0,7.32,8.2,13.0,2.21,0.0
3937,146.0,0.0,195.9,86.0,33.3,228.6,82.0,19.43,303.5,94.0,13.66,12.2,4.0,3.29,3.0
3938,175.0,0.0,132.0,95.0,22.44,231.2,74.0,19.65,313.4,108.0,14.1,8.719999999999999,10.0,2.35,1.0
3939,74.0,0.0,124.0,102.0,21.08,262.1,101.0,22.28,268.2,98.0,12.07,11.7,2.0,3.16,2.0
3940,48.0,0.0,171.9,98.0,29.22,159.0,127.0,13.52,139.5,104.0,6.28,7.6,3.0,2.05,2.0
3941,74.0,31.0,249.4,78.0,38.327999999999996,209.5,80.0,17.81,180.6,75.0,8.094,9.9,2.0,2.67,4.0
3942,105.0,0.0,228.4,100.0,38.83,145.1,108.0,12.33,239.58,140.0,11.04,7.7,7.0,2.08,0.0
3943,157.0,0.0,168.6,71.0,28.66,205.1,85.2,17.43,211.18,88.0,7.91,5.9,2.0,1.59,3.0
3944,217.0,0.0,123.7,138.0,21.03,199.22,105.0,18.616000000000003,269.6,78.0,12.13,13.3,4.0,3.59,0.0
3945,68.0,0.0,178.7,61.0,30.38,252.3,84.0,21.45,255.7,76.0,11.51,9.26,4.0,2.27,1.0
3946,80.0,0.0,113.2,86.0,19.24,185.5,97.0,15.77,237.3,145.0,10.68,9.5,5.0,2.57,1.0
3947,38.0,12.6,142.4,106.0,24.21,313.7,109.0,26.66,126.6,104.8,5.7,13.4,6.0,3.62,2.0
3948,107.0,38.0,204.2,57.0,34.71,205.9,92.0,17.5,286.5,80.0,12.89,8.3,4.0,2.24,0.0
3949,140.0,0.0,149.7,89.0,25.45,212.5,97.0,18.06,245.9,67.0,11.07,12.6,4.0,3.4,3.0
3950,98.0,0.0,227.1,116.0,38.61,120.5,103.0,10.24,117.0,102.0,5.27,4.7,4.0,1.27,5.0
3951,114.0,0.0,149.64000000000001,75.0,26.4,169.9,87.0,14.44,207.0,118.6,9.32,12.6,5.0,3.4,2.0
3952,46.0,0.0,187.84,105.0,26.59,185.5,98.0,15.77,226.7,96.0,10.146,11.120000000000001,3.0,3.19,1.0
3953,118.0,16.8,148.7,105.0,25.28,167.3,105.0,14.22,270.6,105.0,12.324000000000002,10.4,4.6,2.81,0.0
3954,37.0,0.0,271.7,112.0,46.19,155.1,96.0,13.18,199.5,97.0,8.98,6.6,4.0,1.78,3.0
3955,34.0,0.0,192.14000000000001,74.0,32.93,126.9,101.6,12.485999999999999,221.2,166.0,9.95,8.8,4.0,2.38,0.0
3956,98.0,23.0,224.4,54.0,41.74,292.7,83.0,24.88,184.0,90.0,8.28,10.8,7.0,2.92,1.0
3957,113.0,0.0,245.3,108.0,41.7,259.9,140.0,22.09,204.3,115.0,9.19,10.7,2.0,2.89,3.0
3958,69.0,0.0,196.1,87.0,33.34,236.8,66.0,20.13,182.3,75.0,8.2,11.9,1.0,3.21,0.0
3959,121.0,0.0,148.44,110.8,22.8,195.1,104.0,16.58,159.6,139.0,7.18,10.5,2.0,2.84,2.0
3960,59.0,31.0,225.0,78.0,38.25,191.3,79.0,15.968,226.7,79.0,10.2,9.1,3.0,2.46,1.0
3961,59.0,0.0,189.7,101.0,32.25,115.9,133.0,9.85,220.6,115.0,9.846,7.4,4.0,2.0,0.0
3962,190.0,0.0,142.9,107.4,24.29,177.9,96.0,15.12,113.3,117.0,5.1,6.6,4.0,1.78,0.0
3963,109.0,0.0,175.6,91.0,29.85,238.0,94.0,19.38,198.4,93.2,8.93,10.2,6.0,2.75,1.0
3964,136.0,0.0,92.4,109.0,15.71,219.0,115.0,18.62,212.6,80.0,9.57,12.9,3.0,3.48,2.0
3965,86.0,0.0,169.68,92.0,25.817999999999994,159.6,87.0,13.57,148.7,115.0,6.69,8.8,5.0,2.444,1.0
3966,100.0,27.0,221.7,100.0,37.69,236.1,70.0,19.754,192.7,91.0,8.67,8.0,3.8,2.16,0.0
3967,106.0,0.0,159.6,94.0,27.13,276.8,118.0,23.53,223.5,65.0,10.06,8.8,3.0,2.38,0.0
3968,104.0,0.0,154.94,120.6,24.57,180.5,85.0,15.34,226.0,94.0,10.17,17.0,6.0,4.59,2.0
3969,129.0,0.0,166.58,100.0,27.05,202.5,90.0,17.21,233.1,96.0,10.49,10.4,6.0,3.11,2.0
3970,205.0,0.0,49.9,123.0,8.48,150.7,81.0,12.81,188.2,91.6,8.47,11.16,4.0,2.73,2.0
3971,93.0,32.0,116.9,120.0,19.87,232.4,97.0,19.75,127.7,112.0,5.75,11.0,9.0,2.97,0.0
3972,123.0,0.0,150.0,98.0,25.5,89.8,95.0,7.63,326.0,91.0,14.67,11.1,4.0,3.0,3.0
3973,99.0,0.0,254.4,107.8,43.25,159.3,92.0,13.494,264.4,94.0,12.030000000000001,6.0,5.0,1.62,1.0
3974,61.0,33.0,270.7,53.0,46.02,163.28,116.0,15.518,201.7,102.0,9.08,10.9,3.0,2.94,3.0
3975,71.0,0.0,207.0,112.0,31.252,173.8,96.0,14.684000000000001,178.4,61.0,7.874,12.1,3.0,3.27,1.0
3976,4.0,0.0,145.3,89.0,24.7,303.8,93.0,25.82,206.1,82.0,9.27,8.9,4.0,2.4,0.0
3977,148.0,25.0,230.7,102.0,39.22,233.8,109.0,19.887999999999998,215.8,88.2,9.71,13.5,2.0,3.65,3.0
3978,141.0,0.0,151.5,104.0,25.76,242.2,114.0,20.59,304.2,109.0,13.69,10.8,2.0,2.92,1.0
3979,56.0,0.0,146.1,57.0,24.84,196.2,97.0,16.68,310.1,110.0,13.95,9.2,3.0,2.48,0.0
3980,160.0,0.0,256.0,111.0,43.52,187.4,61.0,15.93,119.1,81.0,5.36,11.5,3.4,3.11,3.0
3981,43.0,35.0,200.2,105.0,34.03,244.4,88.0,20.77,207.2,97.0,9.32,11.6,4.0,3.13,3.0
3982,42.0,0.0,150.7,52.0,25.62,246.7,96.0,20.97,103.8,118.0,4.880000000000001,7.0,4.0,1.89,2.0
3983,135.0,0.0,186.0,101.4,31.62,66.0,94.0,12.526000000000002,213.1,105.0,9.59,12.9,4.0,3.48,1.0
3984,106.0,0.0,212.9,110.0,36.19,187.0,105.0,16.144,128.1,71.0,6.048,6.3,3.0,1.7,3.0
3985,106.0,0.0,194.8,133.0,33.12,255.22000000000003,73.0,18.14,190.8,92.0,8.59,11.5,7.0,3.11,0.0
3986,83.0,30.0,272.5,105.0,46.33,253.0,83.0,21.51,180.8,123.0,8.14,8.7,6.0,2.35,3.0
3987,110.0,0.0,135.1,109.0,22.97,205.2,99.0,17.44,166.3,119.0,7.48,11.7,4.0,3.16,1.0
3988,153.0,6.2,154.6,56.0,26.28,263.0,84.0,21.136,367.7,105.2,16.55,15.5,2.0,4.19,1.0
3989,109.0,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.56,5.0
3990,31.0,0.0,165.4,84.0,28.12,203.7,107.0,17.31,201.7,92.8,9.08,8.2,1.0,2.21,1.0
3991,124.0,0.0,143.3,120.0,29.028,230.7,111.0,19.61,214.3,91.0,9.64,7.8,2.0,2.166,4.0
3992,110.0,0.0,271.1,108.0,46.09,237.0,122.0,20.15,222.64000000000001,122.0,10.8,9.8,5.0,2.65,2.0
3993,124.0,0.0,253.5,104.0,43.1,117.9,123.0,10.02,248.5,100.0,11.18,14.0,2.0,3.78,0.0
3994,82.0,0.0,167.1,77.0,28.41,131.8,79.0,11.2,187.4,98.0,8.43,9.4,3.8,2.54,6.0
3995,122.0,0.0,169.0,96.0,28.61,87.6,91.0,7.45,247.2,98.8,11.12,8.4,6.0,2.27,1.0
3996,137.0,0.0,104.7,115.0,17.8,249.8,144.0,19.686,192.3,99.0,8.65,8.9,4.8,2.4,1.0
3997,69.0,0.0,135.4,101.0,23.02,238.1,124.0,20.24,195.6,102.0,9.03,11.12,2.0,2.86,1.0
3998,46.0,34.0,191.4,102.0,32.54,361.8,96.0,30.75,147.5,132.0,6.64,7.2,2.0,1.94,1.0
3999,103.0,0.0,158.7,90.0,26.98,198.4,117.0,16.86,181.1,76.0,8.15,10.5,4.0,2.84,1.0
4000,16.0,0.0,144.8,84.0,24.62,164.9,141.0,14.02,231.5,75.0,10.42,8.2,4.0,2.21,2.0
4001,119.0,0.0,98.8,96.2,16.8,146.9,68.0,12.294,190.7,105.0,8.58,10.0,4.0,2.7,3.0
4002,124.0,0.0,157.8,71.0,26.83,203.2,114.0,17.27,168.7,82.0,7.59,10.0,2.0,2.7,3.0
4003,122.0,37.0,163.0,107.0,27.71,312.8,118.0,26.59,200.0,85.0,9.0,11.6,5.0,3.13,1.0
4004,139.0,0.0,181.6,119.0,30.87,335.7,118.0,28.53,149.8,64.0,6.74,8.3,6.0,2.198,4.0
4005,67.0,0.0,129.0,91.8,21.93,188.0,116.0,15.98,235.0,102.0,10.58,11.2,3.0,3.02,2.0
4006,84.0,0.0,146.6,83.0,14.62,260.7,86.0,22.16,98.6,109.0,4.44,8.9,4.0,2.4,1.0
4007,101.0,17.0,193.9,71.0,32.96,189.8,81.0,15.8,196.3,97.0,9.392,9.86,7.0,3.4,0.0
4008,40.0,0.0,109.4,107.0,18.6,244.7,102.0,18.202,276.9,123.0,12.46,7.1,7.0,1.92,0.0
4009,61.0,0.0,188.9,87.6,32.11,153.6,105.4,13.104,213.3,106.0,9.6,10.2,2.0,2.75,2.0
4010,120.0,0.0,179.9,87.2,30.58,170.0,98.0,14.45,190.6,89.0,8.58,13.8,2.0,3.73,1.0
4011,95.0,0.0,183.4,94.8,31.18,281.3,95.0,23.91,105.2,113.0,4.73,8.2,8.0,2.21,1.0
4012,98.0,0.0,288.1,101.0,48.98,142.16,93.0,11.72,206.5,88.0,9.29,0.0,0.0,0.0,0.0
4013,114.0,0.0,169.2,96.0,28.76,149.9,83.0,12.74,196.9,119.0,8.86,4.6,4.0,1.24,2.0
4014,68.0,18.8,195.5,113.0,33.24,171.6,96.0,14.59,204.0,85.0,8.966,9.42,9.0,3.65,1.0
4015,149.0,20.0,264.4,97.2,44.95,219.6,123.0,18.67,200.4,89.0,9.02,11.3,3.0,3.05,2.0
4016,22.0,0.0,207.7,116.0,35.31,210.6,99.0,17.9,238.2,88.0,10.72,9.6,4.0,2.59,0.0
4017,176.0,0.0,169.5,151.0,28.82,137.64,84.0,9.6,56.6,99.0,2.55,11.02,4.0,2.35,0.0
4018,152.0,0.0,131.38,102.0,24.06,263.0,94.0,22.36,207.1,113.0,9.276,3.4,4.0,0.92,2.0
4019,118.0,0.0,154.8,71.0,26.32,244.0,73.0,20.74,152.04000000000002,81.0,7.18,12.8,4.0,3.46,0.0
4020,101.0,0.0,133.5,51.0,22.7,219.6,96.0,18.67,210.0,74.0,9.45,11.7,4.0,3.16,1.0
4021,102.0,0.0,273.2,85.0,46.44,211.1,82.0,17.94,203.7,129.0,9.17,13.1,7.0,3.54,2.0
4022,118.0,0.0,203.26,94.0,38.18,225.9,120.0,19.2,269.0,105.0,12.11,12.5,8.0,3.38,2.0
4023,105.0,0.0,273.8,97.0,46.55,289.7,84.8,24.62,248.18,126.0,12.11,5.8,2.4,1.57,2.0
4024,153.0,0.0,159.5,103.0,27.12,275.5,90.0,19.816,176.7,126.0,7.95,10.1,2.0,2.73,1.0
4025,71.0,16.8,104.0,92.0,17.68,197.0,125.0,16.75,110.1,123.0,4.95,14.6,6.0,3.94,0.0
4026,71.0,31.0,115.4,97.4,19.62,217.4,78.0,18.48,239.9,102.0,10.8,13.1,4.0,3.54,1.0
4027,68.0,0.0,222.1,107.0,37.27,199.4,102.0,16.95,162.4,107.0,7.31,9.4,3.0,2.54,2.0
4028,66.0,0.0,116.4,98.0,19.79,95.6,74.0,8.13,181.5,94.0,8.17,10.5,3.0,2.84,3.0
4029,101.0,0.0,217.7,118.0,37.01,231.7,128.0,17.23,185.3,128.0,8.34,0.0,0.0,0.0,3.0
4030,116.0,0.0,129.4,101.8,22.0,157.3,89.0,13.37,215.5,77.0,9.7,13.3,3.0,3.59,0.0
4031,54.0,33.0,161.8,73.0,27.51,273.0,58.0,23.21,153.9,90.8,6.93,13.7,3.8,3.7,0.0
4032,112.0,29.0,198.8,104.0,33.8,229.44,114.0,20.55,259.65999999999997,69.0,13.03,11.5,5.0,3.11,1.0
4033,122.0,45.0,147.8,85.0,25.408,147.4,93.0,12.53,203.5,110.0,9.16,14.0,5.0,3.78,1.0
4034,74.0,0.0,262.3,114.0,44.59,198.9,96.0,16.637999999999998,165.9,90.0,7.47,6.6,5.0,1.78,3.0
4035,90.0,0.0,246.4,83.0,41.89,160.3,88.0,13.63,170.9,99.0,7.69,7.6,7.0,2.05,1.0
4036,112.0,0.0,174.98,123.0,29.63,140.2,124.0,11.92,215.4,89.0,9.69,9.0,6.0,2.43,4.0
4037,85.0,0.0,169.32,111.0,31.18,168.8,98.0,14.834,199.7,97.0,8.99,9.9,4.0,2.67,4.0
4038,100.0,0.0,192.08,95.0,32.62,200.9,101.0,17.08,271.9,74.0,12.24,18.2,5.8,4.91,1.0
4039,114.0,0.0,187.8,109.0,31.93,179.07999999999998,97.0,13.14,213.9,102.0,9.63,10.1,3.0,2.73,2.0
4040,83.0,0.0,259.7,106.0,44.15,152.7,116.0,12.98,224.7,92.0,10.11,10.2,2.0,2.75,0.0
4041,157.0,0.0,180.4,123.0,31.812,194.0,98.0,16.49,227.3,96.2,10.23,9.8,5.0,2.27,0.0
4042,51.0,0.0,51.8,107.0,15.818000000000001,230.2,104.0,19.57,227.5,118.0,10.24,11.1,4.0,2.81,2.0
4043,42.0,11.6,303.9,106.0,38.16199999999999,232.2,54.0,19.74,147.1,76.0,6.62,5.8,3.8,1.57,1.0
4044,101.0,36.0,123.7,125.0,21.03,172.6,106.0,14.67,280.5,127.0,12.62,8.8,4.0,2.38,1.0
4045,112.0,0.0,206.2,122.0,35.05,164.5,94.0,15.420000000000002,140.3,101.0,6.31,12.6,7.0,3.4,3.0
4046,56.0,0.0,164.3,92.0,27.93,233.7,107.0,19.86,187.3,104.0,8.43,11.8,1.0,3.19,2.0
4047,53.0,0.0,228.6,117.0,38.86,132.8,123.0,11.29,227.2,124.0,10.22,10.1,2.0,2.73,9.0
4048,64.0,16.4,200.4,80.0,34.07,131.1,84.0,11.14,230.7,67.0,10.38,7.6,5.0,2.05,1.0
4049,123.0,0.0,154.3,107.0,26.23,183.0,110.6,15.66,54.0,134.0,2.43,8.68,8.0,2.94,0.0
4050,68.0,30.0,122.9,93.0,20.89,233.5,91.0,19.85,199.5,144.0,8.98,9.6,2.0,2.59,2.0
4051,40.0,0.0,220.8,116.0,37.54,265.7,99.4,22.58,212.8,94.0,9.58,6.4,3.0,1.73,0.0
4052,132.0,0.0,214.6,78.0,36.48,251.7,98.0,21.39,240.8,88.0,10.84,13.9,2.0,3.75,0.0
4053,120.0,0.0,202.0,123.0,34.34,184.3,78.0,15.67,176.0,89.0,7.894,9.22,2.0,2.0,2.0
4054,108.0,32.0,209.5,108.0,35.62,109.6,64.0,9.32,189.7,145.0,8.54,9.1,6.0,2.46,6.0
4055,161.0,7.4,297.9,141.0,50.64,238.1,107.0,20.24,240.5,93.0,10.714,8.9,5.0,2.4,1.0
4056,130.0,0.0,212.8,102.0,36.18,189.8,137.0,16.122000000000003,170.1,105.0,7.65,10.6,4.0,2.86,0.0
4057,122.0,0.0,145.6,102.0,24.75,284.7,111.0,20.412,228.2,91.0,10.27,12.2,5.0,3.29,0.0
4058,130.0,9.2,152.9,87.0,25.99,213.2,86.4,17.628,205.3,114.0,9.24,10.8,6.0,2.92,2.0
4059,90.0,0.0,125.4,158.0,21.32,269.1,83.0,22.87,238.6,103.0,10.74,11.0,7.0,2.97,1.0
4060,139.0,25.0,138.3,96.0,23.51,129.22,79.0,6.85,163.7,83.0,7.37,8.3,8.0,2.24,0.0
4061,57.0,0.0,189.3,157.0,32.18,174.9,88.0,14.87,221.9,117.0,9.99,11.2,5.0,3.02,3.0
4062,128.0,0.0,200.35999999999999,86.0,33.88,194.8,102.0,16.56,298.2,82.0,13.42,14.3,2.0,3.86,4.0
4063,127.0,0.0,247.5,99.0,42.08,108.5,118.0,11.78,232.0,72.0,9.336,10.6,3.0,2.86,2.0
4064,107.0,0.0,288.82,71.0,50.13,192.8,78.0,16.024,148.1,87.0,6.66,12.419999999999998,5.0,3.56,1.0
4065,177.0,0.0,175.4,99.0,29.82,155.3,90.8,13.2,179.4,86.0,8.07,11.5,3.0,3.11,1.0
4066,121.0,0.0,179.4,97.8,30.5,143.0,93.0,12.16,116.3,113.0,5.23,11.2,5.0,3.02,1.0
4067,99.0,15.6,153.06,94.0,21.56,293.6,115.0,24.96,174.1,91.0,7.83,8.4,4.0,2.6000000000000005,0.0
4068,126.0,0.0,239.7,87.0,40.75,281.7,92.0,23.94,183.5,113.0,8.26,11.4,1.0,3.08,1.0
4069,77.0,33.0,143.0,101.0,24.31,199.14000000000001,102.0,18.04,104.9,120.0,4.72,15.3,4.0,4.13,5.0
4070,21.0,0.0,91.9,109.0,15.62,198.4,111.0,16.86,171.7,125.0,7.73,9.639999999999999,7.0,3.51,2.0
4071,56.0,0.0,210.4,80.0,35.77,176.6,96.0,15.01,149.7,56.0,6.74,15.5,4.0,4.19,1.0
4072,92.0,29.0,201.3,117.8,34.22,203.7,115.0,17.31,129.9,113.0,5.85,6.4,6.0,1.73,1.0
4073,81.0,0.0,145.6,59.0,24.75,287.9,131.0,24.47,181.7,121.0,8.18,9.2,4.0,2.48,2.0
4074,139.0,31.0,203.5,82.0,34.6,200.3,72.0,16.128,214.0,112.0,9.63,13.4,6.0,3.62,1.0
4075,68.0,0.0,178.28,76.0,39.51,153.3,110.8,13.03,214.6,107.0,9.66,10.5,2.0,2.84,1.0
4076,183.0,9.0,86.5,119.0,26.590000000000003,285.2,97.0,24.24,180.4,133.0,8.12,8.7,2.0,2.35,2.0
4077,90.0,0.0,109.9,102.0,18.68,220.8,114.0,18.77,104.0,133.0,4.68,10.9,5.8,2.94,0.0
4078,165.0,0.0,158.45999999999998,88.0,26.52,276.1,94.6,23.47,175.9,94.0,7.92,9.3,5.0,2.51,1.0
4079,89.0,0.0,326.3,112.0,55.47,165.1,110.0,14.03,162.9,97.0,7.33,7.5,1.0,2.03,1.0
4080,59.0,0.0,195.0,58.0,33.15,188.38000000000002,88.0,16.87,304.3,110.0,13.69,14.8,9.0,4.0,0.0
4081,16.0,0.0,146.16,91.0,18.7,147.3,75.0,12.384,190.5,73.0,8.57,6.4,7.0,1.73,0.0
4082,114.0,0.0,147.1,119.0,25.136000000000003,161.0,111.0,13.69,275.9,106.0,12.42,9.0,3.0,2.43,5.0
4083,113.0,0.0,156.0,141.0,26.52,256.8,72.0,21.83,175.3,123.0,7.89,11.9,5.0,3.21,2.0
4084,120.0,0.0,98.2,108.4,16.69,186.7,85.0,15.87,146.7,96.0,6.6,9.3,4.8,2.728,2.0
4085,115.0,0.0,210.6,120.0,35.8,153.1,84.0,13.01,262.2,79.0,11.174000000000001,11.0,5.0,2.97,0.0
4086,37.0,0.0,239.9,120.0,40.78,261.6,88.0,22.24,207.1,92.8,9.32,8.9,4.0,2.4,2.0
4087,100.0,0.0,159.9,94.0,27.18,179.9,95.0,15.29,154.4,102.0,6.95,11.6,2.0,3.13,2.0
4088,132.0,0.0,186.84,76.6,33.63,133.9,119.0,11.356,177.3,94.0,7.98,10.9,3.0,2.94,4.0
4089,38.0,36.0,115.4,98.0,19.62,166.2,83.0,14.13,184.7,79.0,8.31,15.2,6.0,4.1,2.0
4090,1.0,0.0,123.8,113.0,23.024,236.2,77.0,20.08,73.2,81.0,3.29,3.7,2.0,1.0,0.0
