account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
53.0,0.0,143.8,102.0,22.562,199.6,124.0,16.97,177.8,103.2,8.0,7.8,4.0,2.11,1.0,NM,415.0,no,no,no
123.0,0.0,137.42,122.0,22.47,169.9,101.0,14.44,150.1,123.0,6.75,12.9,11.0,3.48,3.0,ID,415.0,no,no,yes
60.0,0.0,162.8,117.0,28.703999999999997,163.2,121.0,13.87,153.5,140.0,10.91,14.2,2.0,3.83,1.0,MO,408.0,no,no,no
112.0,0.0,351.5,95.0,37.221999999999994,206.8,108.0,17.58,275.8,146.0,12.41,11.9,4.0,3.21,1.0,NJ,408.0,no,no,yes
43.0,0.0,187.28,96.0,28.19,132.0,105.0,11.22,323.2,62.0,14.54,9.1,6.0,2.89,0.0,NC,415.0,no,no,no
150.0,24.0,195.7,108.0,33.27,208.8,110.0,17.75,177.0,84.0,7.97,11.7,2.0,3.16,2.0,KY,415.0,no,yes,no
92.0,5.4,250.6,100.0,42.6,41.7,94.0,3.54,186.2,100.0,9.078,9.7,6.0,2.62,2.0,CT,408.0,no,no,no
68.0,0.0,141.9,112.0,25.71,166.2,94.0,17.972,223.5,77.0,10.06,9.2,6.0,2.48,1.0,NY,510.0,no,no,no
159.0,0.0,168.5,80.0,28.65,203.9,119.0,18.568,204.76,126.0,8.96,8.1,2.0,2.19,1.0,OH,510.0,no,no,no
158.0,19.0,127.6,88.0,21.69,235.2,93.4,19.99,195.0,87.0,8.78,10.1,3.0,2.73,0.0,IL,415.0,no,yes,no
119.0,0.0,197.2,111.0,33.52,168.1,78.0,14.29,209.8,84.0,9.44,4.2,2.0,1.13,1.0,IL,408.0,no,no,no
54.0,28.0,217.4,110.8,36.96,246.2,120.0,16.869999999999997,127.0,92.0,5.72,11.2,8.0,2.03,1.0,WA,415.0,no,yes,no
60.0,0.0,97.2,113.8,16.52,243.7,107.0,20.71,235.0,116.0,10.06,10.1,3.8,2.73,1.0,NJ,415.0,yes,no,yes
111.0,23.0,87.7,91.0,14.91,218.3,118.0,18.56,173.1,87.0,7.79,12.3,4.0,3.32,1.0,WI,415.0,no,yes,no
119.0,32.0,174.16000000000005,75.0,31.69,206.9,92.0,17.59,150.6,80.0,6.78,12.1,2.0,3.27,1.0,WV,415.0,no,yes,no
74.0,0.0,180.0,110.0,30.6,212.9,100.0,18.1,182.3,101.4,8.2,11.8,10.0,3.19,0.0,AL,415.0,no,no,no
118.0,0.0,232.4,92.0,39.51,191.0,68.0,16.24,213.0,138.0,9.58,7.7,4.0,2.08,1.0,WY,408.0,no,no,no
124.0,0.0,178.82,119.0,25.77,198.1,93.0,16.84,173.4,91.0,7.8,11.6,3.0,3.13,3.0,ME,415.0,no,no,no
133.0,0.0,172.2,101.2,29.27,214.9,104.8,18.27,184.3,90.0,8.29,11.1,6.0,3.0,3.0,LA,510.0,no,no,no
49.0,0.0,260.9,88.0,44.35,174.2,103.0,14.36,262.8,98.0,11.83,10.6,4.0,2.86,1.0,WI,408.0,no,no,no
112.0,0.0,124.4,109.0,21.15,196.1,119.0,17.201999999999998,166.1,89.0,7.47,11.48,4.0,2.75,2.0,NH,415.0,no,no,no
130.0,18.2,126.8,101.0,21.56,144.1,105.0,12.25,249.6,117.0,10.782,11.4,8.0,3.08,2.0,HI,510.0,no,no,no
130.0,0.0,110.0,119.4,18.7,181.9,85.0,15.46,208.0,94.0,9.36,11.7,3.0,1.144,1.0,WV,510.0,no,no,no
188.0,0.0,231.1,92.0,39.29,182.4,97.2,15.5,227.2,89.0,10.22,9.8,5.0,2.65,4.0,UT,408.0,no,no,no
174.0,0.0,187.4,74.0,31.86,144.6,142.0,12.29,235.7,102.0,10.636,10.2,1.0,2.75,1.0,HI,415.0,no,no,no
57.0,0.0,166.4,114.0,28.29,76.8,99.4,6.53,260.1,77.0,11.7,10.9,3.0,2.94,3.0,VT,415.0,no,no,no
98.0,0.0,168.94,118.0,29.33,198.5,92.8,16.87,230.2,105.0,10.36,9.3,3.0,3.4,1.0,TX,415.0,yes,no,no
105.0,0.0,141.8,85.0,24.11,191.3,101.0,16.26,133.6,126.0,6.01,10.9,3.0,2.94,1.0,MD,408.0,no,no,no
175.0,35.0,145.58,95.0,27.12,140.7,100.0,11.96,176.3,99.0,7.93,5.4,4.0,1.46,5.0,TN,408.0,yes,yes,yes
100.0,15.8,209.82,124.0,37.21,237.5,99.0,20.19,189.7,52.0,8.606,11.0,6.0,2.97,2.0,GA,415.0,no,no,no
132.0,0.0,147.88,101.0,23.58,257.5,85.0,18.692,165.6,92.0,7.45,7.8,3.4,2.11,2.0,MA,415.0,no,no,no
117.0,0.0,158.1,101.0,29.857999999999997,315.1,96.0,26.78,176.1,108.0,7.92,13.9,2.0,3.75,3.0,ND,415.0,yes,no,yes
65.0,0.0,97.9,138.0,16.64,173.0,102.0,14.71,262.2,92.0,11.8,10.34,5.2,2.48,1.0,NJ,415.0,no,no,no
131.0,0.0,103.5,105.0,17.6,174.1,103.0,14.8,248.2,95.0,11.17,11.7,2.0,3.16,5.0,NH,510.0,no,no,yes
114.0,0.0,206.3,113.0,35.07,223.5,97.0,19.0,234.3,119.0,10.54,8.1,6.0,2.19,2.0,NJ,408.0,no,no,no
127.0,24.0,211.5,121.0,28.448,183.9,115.0,15.63,186.2,103.0,8.38,13.5,1.0,3.65,3.0,FL,415.0,no,yes,no
94.0,0.0,229.2,93.6,38.96,163.9,133.0,13.93,190.1,67.0,8.314,7.4,6.0,2.0,3.0,SC,408.0,no,no,no
67.0,0.0,125.0,96.0,21.25,294.5,114.0,25.03,205.7,75.0,9.26,10.2,4.0,2.75,1.0,WY,510.0,no,no,yes
123.0,41.0,156.72000000000003,127.0,24.02,152.0,96.2,12.92,229.73999999999995,114.0,9.85,8.1,5.0,2.19,3.0,TX,408.0,no,yes,no
116.0,0.0,119.0,94.0,20.23,144.3,91.4,12.27,199.7,111.0,8.99,8.8,5.0,2.38,2.0,MA,415.0,no,no,no
107.0,0.0,260.6,81.0,44.3,246.1,116.0,20.92,243.3,117.0,10.95,12.8,9.0,3.46,0.0,ID,415.0,no,no,yes
110.0,0.0,149.2,128.0,25.36,112.8,101.0,15.006,156.3,111.0,9.272,12.2,4.0,3.29,1.0,TX,415.0,no,no,no
29.0,0.0,163.7,109.0,27.83,207.3,88.0,17.62,266.2,101.0,11.98,10.4,2.0,2.81,1.0,DE,415.0,no,no,no
76.0,0.0,223.0,109.0,37.91,218.7,97.0,18.59,138.6,97.0,6.24,11.6,8.0,3.13,2.0,NY,415.0,no,no,no
115.0,0.0,200.2,115.0,34.03,268.8,109.0,20.184,185.4,102.0,8.34,12.8,2.0,3.46,3.0,ME,408.0,no,no,no
68.0,0.0,203.82,59.0,42.26,199.1,126.0,16.92,112.5,117.0,5.06,6.5,3.0,1.76,2.0,NM,415.0,no,no,no
63.0,0.0,214.2,80.0,36.41,220.32,152.0,21.51,156.4,109.0,8.014,10.3,2.0,2.78,2.0,IL,415.0,no,yes,no
69.0,0.0,245.6,128.0,41.75,173.0,101.0,14.71,111.8,118.0,5.03,14.2,7.0,2.6420000000000003,2.0,LA,415.0,no,no,no
97.0,0.0,238.6,85.0,31.508,203.3,75.0,17.28,180.5,127.0,8.12,16.2,8.0,4.37,0.0,TN,408.0,no,no,no
108.0,0.0,86.1,109.4,14.64,227.9,101.0,19.37,225.8,102.0,10.16,9.1,3.0,2.46,3.0,MI,510.0,yes,no,no
79.0,0.0,161.6,94.0,27.47,187.5,110.0,15.94,220.8,71.0,9.94,10.3,7.0,2.78,2.0,MS,415.0,no,no,no
52.0,0.0,257.9,80.0,43.84,220.7,82.0,18.76,225.4,70.0,9.846,16.8,3.0,4.54,2.0,DE,415.0,no,no,yes
114.0,0.0,209.2,127.0,35.56,165.3,93.0,14.05,150.56,98.0,8.86,10.6,8.0,2.86,3.0,KS,415.0,no,no,no
90.0,19.0,214.0,91.0,36.38,245.3,105.0,20.85,205.6,104.8,9.25,10.3,2.0,2.78,1.0,RI,510.0,no,yes,no
82.0,33.0,247.4,106.0,34.28,167.1,110.0,14.2,207.6,113.0,9.34,6.8,1.0,1.84,5.0,NJ,415.0,no,yes,no
122.0,21.0,196.0,104.0,33.32,194.7,111.2,16.55,150.8,92.0,6.79,9.6,4.0,2.59,0.0,WI,415.0,no,yes,no
73.0,33.0,129.8,112.0,22.07,225.3,96.0,19.15,262.5,104.0,9.95,8.6,3.0,2.32,1.0,MT,415.0,no,yes,no
100.0,0.0,239.1,96.0,40.65,180.1,110.0,15.838,259.2,112.0,11.66,14.0,2.0,3.78,0.0,WV,408.0,no,no,no
124.0,0.0,133.2,80.0,22.64,144.2,105.4,12.26,203.96,102.0,11.75,12.0,3.0,3.24,3.0,IL,510.0,no,no,yes
112.0,0.0,135.7,34.0,23.07,243.0,99.0,20.66,209.3,115.0,9.956,12.2,8.0,3.342,1.0,OR,408.0,no,no,no
120.0,31.0,211.0,117.0,35.87,238.7,77.0,20.29,184.5,99.0,9.202,14.0,8.0,3.78,1.0,MN,415.0,no,yes,no
95.0,0.0,188.88,93.0,22.98,285.9,123.0,24.3,228.1,112.0,10.26,10.0,2.0,2.7,3.0,TX,510.0,no,no,no
102.0,29.0,158.2,132.0,26.89,250.6,47.0,21.3,219.3,86.0,9.87,15.1,4.0,4.08,1.0,AZ,510.0,no,yes,no
61.0,0.0,140.8,126.0,23.94,212.5,115.0,18.06,141.7,79.0,6.38,6.4,5.0,1.73,4.0,LA,408.0,no,no,yes
42.0,0.0,160.2,103.0,27.23,159.8,116.0,13.58,255.7,87.0,11.51,12.9,3.0,3.48,1.0,AL,510.0,no,no,no
104.0,0.0,153.7,86.0,26.13,160.3,78.0,13.63,176.6,140.0,7.95,9.6,8.0,2.59,1.0,MD,415.0,no,no,no
184.0,17.8,209.94,86.0,40.39,157.0,105.0,13.35,163.6,103.0,7.36,14.2,2.0,3.83,2.0,ND,415.0,no,no,no
29.0,0.0,182.12,92.0,31.168,229.62,98.4,15.33,206.4,128.0,9.29,7.2,2.0,1.94,2.0,DC,510.0,no,no,no
5.0,0.0,198.7,108.0,33.78,146.7,86.0,14.588,216.8,95.0,9.76,9.5,3.0,2.57,2.0,MD,408.0,no,no,no
58.0,47.0,151.1,117.0,25.69,137.4,103.0,11.68,172.6,99.0,7.77,9.2,8.0,2.48,1.0,MA,408.0,no,yes,no
103.0,22.0,219.0,126.0,37.23,311.9,126.0,26.51,197.0,112.0,8.87,9.0,7.2,2.43,3.0,AR,415.0,no,yes,no
165.0,0.0,195.2,84.0,33.18,229.8,116.0,19.51,185.3,147.0,8.34,11.9,3.0,3.21,0.0,DC,510.0,no,no,no
77.0,34.0,209.9,79.0,35.68,212.46,88.0,19.22,101.8,103.0,4.58,11.4,2.0,3.08,2.0,NJ,408.0,yes,yes,yes
156.0,0.0,81.7,133.0,29.183999999999997,242.5,117.0,20.61,203.8,112.0,9.17,12.3,6.0,3.32,3.0,MD,510.0,no,no,no
132.0,18.0,130.7,89.2,22.22,186.1,98.0,16.488000000000003,204.8,103.0,9.22,11.9,6.0,3.21,0.0,RI,415.0,yes,yes,no
115.0,0.0,204.56,112.0,45.2,132.9,94.0,12.666,185.2,106.0,8.33,14.6,7.0,3.94,1.0,AL,415.0,no,no,no
109.0,0.0,172.06,106.0,31.71,190.3,103.0,16.18,168.5,128.0,7.58,10.5,6.0,2.84,2.0,MS,510.0,yes,no,no
117.0,0.0,185.6,115.0,31.55,174.8,83.0,14.86,188.2,122.0,8.47,9.22,4.0,1.81,4.0,NJ,408.0,no,no,yes
148.0,11.4,169.26,91.0,42.45,185.1,90.0,15.73,234.2,88.0,10.54,10.5,1.0,2.84,1.0,TX,408.0,no,no,no
135.0,0.0,204.1,116.0,34.7,150.2,74.0,12.77,108.1,154.0,4.86,8.1,1.0,2.19,2.0,MS,510.0,no,no,no
87.0,24.0,135.8,108.0,23.09,251.4,62.0,21.37,181.5,91.0,8.17,8.98,4.0,1.73,0.0,WI,510.0,no,yes,no
26.0,0.0,83.2,93.0,14.14,199.5,64.0,16.96,242.6,112.0,10.92,10.7,4.0,2.89,1.0,GA,510.0,no,no,no
78.0,0.0,211.4,105.0,35.94,249.9,77.0,21.24,199.6,129.0,8.98,9.3,2.0,2.51,2.0,ME,415.0,no,no,no
78.0,0.0,185.8,102.0,31.59,251.6,88.0,21.39,202.8,86.0,9.13,13.3,4.2,3.59,2.0,MT,510.0,no,no,no
121.0,0.0,154.44,113.0,21.01,222.26,85.0,19.5,242.9,97.0,10.93,10.3,4.0,2.78,0.0,AR,415.0,no,no,no
101.0,0.0,202.5,91.0,31.744,142.5,134.0,12.11,219.6,102.0,9.88,10.1,4.0,2.73,3.0,ID,415.0,no,no,no
90.0,19.2,169.4,92.4,28.8,157.2,111.0,17.7,172.4,104.0,7.76,10.7,2.0,2.89,1.0,ND,510.0,no,no,no
83.0,0.0,135.2,76.0,22.98,161.0,98.0,13.69,129.3,105.0,8.328,9.0,6.0,2.43,0.0,AZ,415.0,no,no,no
81.0,0.0,125.1,103.0,21.27,209.6,103.0,17.82,186.2,78.0,8.38,11.8,1.0,3.19,1.0,CA,408.0,no,no,no
119.0,0.0,287.1,83.0,48.81,218.4,92.8,18.56,151.5,42.0,6.82,11.0,4.0,2.97,1.0,NJ,408.0,no,no,yes
134.0,0.0,199.7,107.0,28.912,205.8,86.0,17.49,198.8,123.6,8.95,8.3,5.0,2.24,0.0,NV,415.0,no,no,no
48.0,0.0,247.6,114.0,40.146,154.2,110.0,12.978,264.4,107.0,11.9,7.1,3.0,1.92,1.0,NV,408.0,no,no,no
185.0,0.0,158.5,93.0,26.95,294.7,69.0,25.05,146.2,95.8,6.58,16.6,3.0,2.8259999999999996,0.0,AL,415.0,no,no,no
91.0,39.0,160.8,97.0,27.34,119.3,54.0,10.14,147.9,101.0,6.66,10.3,3.0,2.78,3.0,AL,510.0,no,yes,no
90.0,31.0,118.5,93.6,20.15,257.9,76.0,21.92,186.2,96.0,8.38,9.0,6.0,2.49,1.0,SC,408.0,no,yes,no
159.0,0.0,181.0,107.0,30.77,188.4,114.0,16.01,175.8,41.0,7.824000000000001,9.9,4.0,2.67,7.0,WV,415.0,no,no,no
103.0,40.0,140.3,52.0,23.85,245.6,114.0,20.88,111.7,86.0,5.03,11.1,6.0,3.0,1.0,CO,510.0,no,yes,no
142.0,0.0,160.6,101.0,28.052,202.0,125.0,17.17,221.7,90.2,9.98,11.62,2.0,2.38,1.0,OH,408.0,yes,no,yes
104.0,0.0,111.9,105.0,19.02,197.7,121.0,16.8,302.8,108.0,13.63,10.1,5.0,2.73,1.0,TX,510.0,no,no,no
82.0,0.0,120.5,107.0,20.49,176.3,124.0,13.938,258.0,121.0,11.61,10.5,5.0,2.84,0.0,ME,415.0,no,no,no
76.0,0.0,156.3,117.0,26.57,115.7,53.0,13.978,316.4,121.0,14.24,6.8,4.0,1.84,1.0,LA,510.0,no,no,no
88.0,0.0,242.4,89.0,34.260000000000005,161.4,89.0,13.72,142.4,95.0,6.41,5.4,2.0,1.46,1.0,MT,408.0,no,no,no
118.0,0.0,195.68,81.0,30.33,182.7,119.0,15.53,251.4,109.0,11.31,10.8,2.0,2.92,1.0,NJ,408.0,no,no,no
139.0,11.0,258.7,94.0,43.98,190.3,132.0,16.18,247.2,73.0,11.12,11.839999999999998,3.6,3.08,1.0,UT,510.0,no,no,yes
87.0,18.0,124.3,104.0,21.13,196.1,80.0,16.67,290.0,110.0,13.05,7.2,3.0,1.94,1.0,DC,415.0,no,yes,no
167.0,0.0,94.9,114.0,16.13,315.8,105.0,26.84,181.0,71.0,8.15,10.8,6.0,2.92,0.0,UT,415.0,no,no,no
138.0,0.0,182.0,101.0,30.94,200.3,119.0,17.03,208.9,131.0,9.4,13.4,3.0,3.62,4.0,CO,408.0,no,no,no
130.0,0.0,162.0,62.0,27.54,278.1,108.0,23.64,197.5,82.0,8.89,9.1,4.0,2.868,1.0,MA,408.0,no,no,no
87.0,0.0,176.6,83.0,30.02,221.6,101.0,18.84,185.3,104.0,8.34,11.4,1.0,3.438,0.0,FL,415.0,no,no,no
69.0,0.0,198.8,141.0,33.8,203.7,110.0,17.31,177.1,109.0,8.072,15.2,5.6,4.1,4.0,RI,408.0,no,no,no
164.0,28.0,156.1,98.0,26.54,209.9,87.4,17.84,190.0,108.6,8.55,11.4,4.0,3.08,0.0,ID,408.0,yes,yes,no
109.0,0.0,150.6,106.0,25.6,147.4,108.0,16.322,173.2,109.0,7.79,9.5,5.6,2.57,1.0,CO,510.0,no,no,no
53.0,0.0,198.3,100.0,33.71,304.2,93.0,25.86,131.5,85.0,5.92,9.2,5.0,2.48,2.0,MS,510.0,no,no,no
59.0,0.0,189.1,141.0,32.15,198.2,113.0,16.85,280.2,103.0,10.98,2.2,7.0,0.59,1.0,PA,510.0,no,no,no
124.0,0.0,156.9,74.0,30.844,195.8,82.0,16.64,181.0,99.0,8.15,8.8,2.0,2.38,1.0,KY,408.0,no,no,no
73.0,6.0,67.0,76.0,11.39,223.0,154.0,18.96,236.5,85.8,10.64,8.6,2.0,3.02,1.0,ID,408.0,no,no,no
94.0,0.0,261.3,89.0,44.42,152.4,139.0,12.95,197.3,124.0,5.41,10.5,2.0,2.84,0.0,AK,415.0,no,no,no
80.0,0.0,135.1,94.0,21.14,194.48,91.2,15.73,147.1,74.0,6.62,14.7,2.8,3.97,3.0,AL,415.0,no,no,no
101.0,0.0,92.1,109.0,15.66,163.0,83.0,15.238,133.3,102.0,6.0,9.7,11.0,2.62,2.0,SC,415.0,yes,no,no
115.0,0.0,173.5,121.0,29.5,168.3,100.0,14.31,138.3,105.0,6.22,7.8,5.0,2.11,1.0,MN,408.0,no,no,no
100.0,0.0,156.3,82.0,26.57,259.4,91.0,22.05,143.7,77.6,6.47,8.3,4.2,2.24,5.0,KS,415.0,yes,no,no
85.0,0.0,274.7,79.0,46.7,119.4,122.0,13.092000000000002,296.9,74.0,13.36,9.4,10.0,2.54,1.0,MA,415.0,no,no,no
110.0,0.0,244.7,84.0,41.6,106.4,116.6,9.04,194.9,61.0,8.77,10.5,1.0,2.84,2.0,KY,408.0,no,no,yes
92.0,0.0,183.6,96.0,31.21,149.7,55.0,12.72,184.22000000000003,100.6,8.290000000000001,11.8,4.0,3.19,0.0,WI,408.0,yes,no,no
102.0,25.4,167.1,80.0,28.41,222.9,94.0,18.95,179.9,103.0,8.1,11.6,3.0,3.13,5.0,MI,408.0,no,no,no
134.0,0.0,177.1,111.2,30.11,218.1,123.0,18.54,183.8,93.0,8.27,12.7,5.0,3.43,3.0,NV,408.0,no,no,no
96.0,0.0,175.62,103.6,37.03,139.6,109.0,11.87,227.7,111.0,10.25,11.6,3.0,3.13,0.0,DC,415.0,no,no,no
42.0,0.0,190.71999999999997,96.0,29.588000000000005,221.0,98.0,18.79,108.9,94.0,4.9,8.6,1.0,2.32,2.0,NE,510.0,no,no,no
175.0,0.0,185.0,104.0,31.45,181.28,94.8,27.69,85.4,105.0,3.84,14.6,2.0,3.94,1.0,OR,415.0,no,no,no
136.0,23.0,235.6,65.0,40.05,177.7,81.0,15.1,138.7,105.0,6.24,11.3,5.0,3.05,1.0,OR,415.0,no,yes,no
32.0,0.0,265.5,75.0,45.14,156.52,77.0,10.17,169.9,128.0,7.65,14.8,6.0,4.0,2.0,AR,415.0,yes,no,yes
101.0,0.0,332.1,91.0,56.46,151.0,123.0,12.84,277.8,99.0,12.5,11.3,3.0,2.5319999999999996,1.0,UT,415.0,no,no,yes
132.0,21.0,154.16,89.0,37.98,193.2,105.0,16.42,226.2,85.0,10.18,7.7,5.0,2.08,3.0,AZ,408.0,yes,yes,no
120.0,0.0,163.6,109.0,27.81,237.3,95.0,20.17,186.2,141.0,8.38,12.3,3.2,3.32,0.0,ME,510.0,no,no,no
122.0,0.0,202.34,125.0,32.3,141.5,77.0,16.566,216.8,68.0,9.76,15.9,3.0,4.29,3.0,MT,510.0,no,no,no
52.0,0.0,153.7,100.0,27.0,174.2,139.0,14.81,242.3,53.0,10.9,10.9,3.0,3.81,1.0,OK,510.0,no,no,no
182.0,0.0,160.3,87.0,27.25,273.41999999999996,101.0,19.54,185.3,96.0,8.34,8.7,11.0,2.35,2.0,VT,415.0,no,no,no
138.0,12.0,114.5,93.8,19.47,175.1,98.0,14.88,112.7,85.0,5.07,7.8,5.0,2.992,0.0,NM,408.0,no,yes,no
130.0,0.0,140.9,68.0,23.95,217.5,94.8,17.506,123.6,96.0,5.56,13.6,4.0,3.67,3.0,ID,510.0,no,no,no
106.0,0.0,168.4,85.0,28.63,123.3,95.0,10.48,162.5,83.0,7.31,4.6,4.0,1.24,3.0,SC,510.0,no,no,no
150.0,0.0,150.9,92.0,25.65,191.0,106.0,16.24,223.6,107.0,10.06,8.3,4.0,2.24,5.0,MA,408.0,no,no,yes
94.0,0.0,255.1,96.4,43.37,276.9,67.0,23.54,226.5,74.0,10.084,10.6,2.0,2.86,0.0,OK,415.0,no,no,yes
116.0,0.0,154.0,127.0,26.834000000000003,280.4,68.0,23.83,213.0,56.0,9.58,8.6,2.0,2.32,6.0,NJ,415.0,no,no,no
89.0,0.0,94.5,107.0,16.07,191.8,85.0,16.3,196.2,131.0,8.83,15.0,5.0,4.05,1.0,CO,415.0,no,no,no
45.0,0.0,135.0,116.0,22.95,159.0,108.0,14.224,170.3,130.0,7.66,11.1,15.0,3.0,1.0,WA,415.0,no,no,no
74.0,0.0,286.9,113.0,48.77,260.8,121.0,22.17,137.1,94.0,6.17,12.6,6.0,3.4,0.0,KS,408.0,no,no,yes
158.0,0.0,148.18,70.0,28.12,280.1,104.0,23.81,121.8,106.0,5.48,10.4,9.0,2.636000000000001,1.0,GA,415.0,no,no,no
76.0,0.0,222.0,99.0,37.74,215.9,98.6,18.334,204.1,131.0,9.18,8.2,5.0,2.21,3.0,AL,415.0,no,no,yes
102.0,0.0,209.8,85.0,35.67,165.7,100.0,14.08,204.71999999999997,92.0,10.35,8.7,6.0,2.35,0.0,KY,415.0,yes,no,no
4.0,31.0,158.3,99.0,26.91,164.2,98.0,13.658,192.7,108.0,8.67,12.5,3.0,3.38,2.0,LA,408.0,no,yes,no
161.0,0.0,242.8,120.0,42.89,243.8,98.0,19.456000000000003,284.4,96.0,12.8,9.2,2.0,2.48,1.0,MN,408.0,no,no,yes
116.0,0.0,255.5,93.0,43.44,197.9,122.0,17.256,317.3,85.0,14.28,12.7,4.0,3.43,1.0,WV,415.0,no,no,yes
49.0,12.0,101.7,71.0,17.29,223.2,102.0,18.97,182.1,112.0,8.19,7.3,3.0,1.97,3.0,ID,415.0,no,no,no
86.0,0.0,227.9,105.0,38.74,218.7,118.0,18.59,223.2,120.0,10.04,14.2,5.0,3.83,3.0,WY,415.0,no,no,no
39.0,0.0,185.0,113.0,31.45,106.5,125.0,13.202000000000002,167.3,78.0,7.53,12.0,2.0,3.24,0.0,NE,510.0,no,no,no
118.0,0.0,186.06,96.0,24.17,164.9,107.0,14.02,183.7,92.0,8.27,7.1,4.0,1.92,1.0,WI,415.0,no,no,no
57.0,0.0,140.0,100.0,23.8,174.7,102.0,14.85,258.5,111.0,11.63,13.3,4.0,3.59,1.0,MI,415.0,no,no,no
138.0,0.0,157.5,96.0,26.78,212.08,107.0,23.09,138.2,84.0,7.078,10.48,6.0,2.89,2.0,NH,415.0,no,no,no
98.0,0.0,237.5,130.0,40.38,213.2,85.0,18.12,194.1,107.0,8.73,10.1,3.0,2.73,0.0,AK,415.0,no,no,no
67.0,0.0,164.5,79.0,27.97,110.3,108.0,9.38,203.9,102.0,9.18,9.8,3.6,2.65,1.0,DE,415.0,no,no,no
145.0,10.0,190.7,100.0,32.42,177.7,114.0,15.382,167.3,100.0,7.53,12.8,2.0,3.46,0.0,AZ,415.0,no,yes,no
77.0,0.0,188.84,81.0,36.64,170.9,100.0,14.53,170.3,80.0,7.66,10.3,3.0,2.78,1.0,NV,415.0,no,no,no
99.0,12.0,144.04,83.0,20.38,237.7,93.6,20.2,187.6,159.0,8.442,16.6,2.0,4.48,1.0,WV,408.0,no,yes,no
106.0,0.0,196.7,100.0,33.44,210.2,109.0,17.87,173.8,111.8,7.82,7.8,1.0,2.11,4.0,VT,510.0,yes,no,yes
32.0,0.0,230.7,122.0,39.22,204.7,134.0,16.064,142.0,86.0,6.39,8.7,3.8,2.35,2.0,OK,510.0,no,no,no
131.0,5.0,131.3,97.6,22.32,242.9,101.0,19.018,278.8,100.0,12.55,8.5,4.4,2.3,2.0,RI,415.0,no,no,no
100.0,19.4,167.2,100.0,28.42,141.2,87.0,13.832,251.3,76.0,11.31,6.1,6.0,1.65,3.0,MA,415.0,no,no,no
174.0,17.8,222.3,102.0,37.79,173.8,123.0,14.77,297.2,97.0,13.37,5.7,2.0,2.4539999999999997,0.0,OR,415.0,no,no,yes
98.0,12.2,198.6,92.0,39.706,349.4,99.0,29.7,221.7,83.0,9.98,7.3,6.0,1.97,2.0,NY,510.0,no,no,yes
42.0,0.0,139.4,109.0,27.528,223.8,121.0,19.02,244.9,105.0,10.784,4.6,3.0,1.24,1.0,ME,510.0,no,no,no
99.0,0.0,130.4,121.0,22.17,219.9,103.0,18.69,84.1,85.0,3.78,9.8,3.0,2.65,2.0,VA,408.0,no,no,no
122.0,0.0,184.6,88.0,31.38,148.8,110.0,12.65,235.8,58.0,13.94,9.32,2.0,3.86,3.0,DE,415.0,no,no,no
4.0,0.0,169.7,96.0,28.85,131.8,94.0,11.2,182.9,86.0,11.03,14.2,4.0,3.83,0.0,OH,415.0,yes,no,yes
119.0,0.0,153.2,100.8,26.04,116.6,100.4,17.462,218.5,74.0,9.83,10.1,5.0,2.73,1.0,NY,408.0,no,no,no
31.0,0.0,224.5,96.0,38.17,191.2,72.0,16.25,214.5,100.0,9.65,9.1,1.0,2.46,2.0,MN,415.0,no,no,no
114.0,0.0,199.72000000000003,95.0,42.13,255.1,98.0,21.68,224.1,105.0,10.08,9.5,6.0,2.57,1.0,WV,415.0,no,no,yes
47.0,0.0,177.1,104.0,30.11,217.4,97.0,18.48,191.8,131.0,8.63,9.7,5.0,2.62,2.0,MD,415.0,yes,no,no
77.0,0.0,145.44,119.0,22.87,179.8,104.0,10.17,250.7,112.0,11.28,9.3,5.0,2.51,0.0,GA,415.0,no,no,no
39.0,38.0,201.8,102.6,34.31,200.1,87.0,17.01,204.5,112.0,7.82,9.5,3.0,2.57,0.0,WY,510.0,no,yes,no
193.0,0.0,180.5,114.0,30.69,117.9,80.0,10.02,192.9,97.0,8.68,10.2,4.0,2.75,2.0,WV,415.0,no,no,no
103.0,40.0,164.5,95.0,27.97,228.7,82.0,19.44,194.7,97.0,8.76,7.4,1.0,2.0,4.0,OH,415.0,no,yes,no
36.0,0.0,171.9,73.0,29.22,198.4,111.0,16.86,206.68,76.0,14.48,10.5,1.0,2.84,1.0,AK,415.0,yes,yes,yes
149.0,0.0,204.4,83.0,41.51,262.0,72.0,22.27,144.5,113.0,7.766,7.0,4.0,1.89,1.0,MT,415.0,no,no,no
87.0,0.0,221.4,69.0,37.64,195.2,97.8,16.59,161.68,91.0,5.43,13.7,4.0,3.7,1.0,IL,415.0,no,no,no
1.0,0.0,241.5,114.0,41.06,195.2,94.0,16.59,201.6,93.0,9.07,14.1,3.0,3.81,3.0,RI,510.0,no,no,no
62.0,0.0,116.5,77.0,19.81,186.1,111.0,15.82,180.6,72.0,9.078,16.1,2.0,4.35,3.0,WY,415.0,no,no,no
