,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
6182,172.0,0.0,265.68,108.0,48.81,178.4,125.0,16.058,153.2,98.0,6.89,14.4,2.0,3.89,3.0,MD,408.0,no,no,yes
6183,154.0,32.0,172.14,82.0,32.69,165.3,134.0,14.05,205.0,74.0,9.23,9.0,1.8,2.43,2.0,IN,510.0,no,yes,no
6184,69.0,0.0,194.2,111.8,33.01,242.1,81.0,20.58,215.8,80.0,9.71,9.7,3.0,2.62,2.0,ME,510.0,no,no,no
6185,123.0,0.0,211.0,92.0,35.87,217.0,102.0,18.45,214.8,104.0,9.67,9.8,7.0,2.367999999999999,3.0,DC,415.0,no,no,no
6186,130.0,12.0,141.9,92.0,26.726,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0.0,TN,415.0,no,yes,no
6187,142.0,20.6,217.94,94.0,37.49,239.5,126.0,18.124,254.3,109.0,11.44,5.9,9.0,1.59,2.0,FL,415.0,no,yes,no
6188,29.0,0.0,157.4,122.0,22.04,145.0,75.0,12.33,281.8,92.0,12.68,9.3,2.0,2.51,1.0,WA,415.0,no,no,no
6189,87.0,28.0,160.82,106.0,24.4,223.5,147.0,18.422,175.4,69.0,7.89,11.2,5.0,3.02,0.0,HI,408.0,no,yes,no
6190,149.0,0.0,156.0,56.0,26.52,56.0,116.0,4.76,163.3,104.0,7.278,8.9,6.2,2.4,0.0,NE,415.0,no,no,no
6191,146.0,6.0,160.1,63.0,27.22,208.4,112.0,17.71,166.95999999999998,98.0,7.99,8.8,3.0,2.48,2.0,TN,408.0,yes,no,no
6192,88.0,0.0,235.1,98.0,39.97,251.8,79.0,21.4,285.9,76.0,12.87,7.2,2.0,1.94,4.0,MD,415.0,yes,no,yes
6193,119.0,11.0,160.0,95.0,27.2,209.5,110.0,17.035999999999998,82.3,107.0,3.7,8.7,5.0,2.35,5.0,NM,415.0,yes,yes,yes
6194,48.0,2.6,188.4,63.0,32.03,165.9,89.0,14.452000000000002,205.7,71.0,9.26,13.2,2.0,3.56,1.0,VT,510.0,no,no,no
6195,135.0,0.0,194.8,97.0,32.967999999999996,235.3,118.0,20.0,174.4,126.0,7.85,11.0,3.0,3.1260000000000003,1.0,OR,415.0,no,no,no
6196,100.0,0.0,244.64,117.0,42.13,130.0,87.6,11.05,134.3,125.0,6.04,6.9,2.2,1.86,1.0,IN,510.0,no,no,no
6197,98.0,0.0,221.2,80.0,37.6,213.6,104.0,18.01,291.8,89.0,13.13,11.9,3.0,3.21,4.0,MO,415.0,no,no,no
6198,75.0,19.8,118.5,86.0,20.15,213.9,103.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2.0,FL,510.0,no,yes,no
6199,180.0,33.0,231.8,78.0,39.41,232.9,79.0,19.8,206.9,121.0,9.31,7.6,4.0,2.05,1.0,DC,415.0,no,yes,no
6200,100.0,25.0,215.9,89.2,36.7,257.9,97.0,21.92,187.02,157.0,8.11,11.6,4.6,3.13,1.0,VT,415.0,no,yes,no
6201,119.0,35.0,217.1,91.8,36.91,220.8,134.0,18.77,249.5,93.0,11.23,8.0,5.0,2.16,2.0,OH,415.0,no,yes,no
6202,86.0,0.0,83.5,96.0,20.542,221.1,63.0,18.79,349.7,80.0,15.74,12.6,3.0,3.4,0.0,MO,415.0,no,no,no
6203,155.0,39.0,183.3,106.0,31.16,205.1,101.0,17.43,263.7,90.0,11.87,6.94,7.0,1.38,1.0,LA,408.0,no,yes,no
6204,78.0,0.0,236.8,141.0,40.26,265.3,101.0,22.55,152.4,77.0,7.537999999999999,9.5,2.0,2.57,1.0,IL,415.0,yes,no,yes
6205,153.0,0.0,193.8,90.0,32.95,195.3,121.0,16.6,182.7,108.0,8.22,8.5,3.0,2.228,1.0,NJ,415.0,no,no,no
6206,92.0,25.0,134.0,112.0,22.78,206.0,111.0,17.51,180.6,118.0,8.13,9.7,4.0,2.62,0.0,IA,510.0,no,yes,no
6207,13.0,26.0,176.6,65.0,30.02,172.7,96.0,14.68,104.5,128.0,5.306,11.3,5.0,3.05,2.0,WA,510.0,no,yes,no
6208,154.0,0.0,191.4,91.8,32.54,205.4,119.0,17.46,205.7,121.0,9.26,10.2,3.0,2.75,3.0,NE,415.0,no,no,no
6209,144.0,35.0,174.8,127.0,29.72,219.6,91.4,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0.0,CT,510.0,yes,yes,no
6210,48.0,0.0,275.2,67.0,46.78,180.2,108.0,15.32,159.0,110.0,7.15,8.14,2.0,2.13,1.0,WV,408.0,no,no,no
6211,94.0,0.0,174.0,85.0,29.796,241.1,114.0,20.49,207.8,94.0,9.35,7.9,1.0,2.13,1.0,ND,408.0,no,no,no
6212,139.0,0.0,165.0,132.0,28.05,249.7,86.0,20.812,170.3,119.2,7.66,12.6,8.0,3.4,1.0,UT,415.0,no,no,no
6213,126.0,0.0,215.96,102.0,38.88,168.7,99.0,15.646,223.5,100.0,10.06,11.8,4.0,3.19,1.0,MS,415.0,no,no,no
6214,122.0,0.0,107.9,92.2,18.34,235.8,109.0,19.636000000000003,228.6,113.6,10.29,9.5,3.0,2.57,2.0,MN,415.0,no,no,no
6215,139.0,0.0,221.3,112.8,37.62,157.8,89.0,12.924,192.5,89.0,8.66,11.3,6.0,2.4640000000000004,1.0,NH,510.0,no,no,no
6216,95.0,0.0,135.16,84.0,23.99,211.4,108.0,17.97,138.62,116.2,4.67,5.9,6.0,1.954,3.0,LA,415.0,no,no,no
6217,80.0,31.0,166.4,92.0,28.29,238.3,74.0,20.26,150.7,84.0,6.78,10.7,4.0,2.89,4.0,ME,408.0,no,yes,no
6218,131.0,28.0,249.6,87.0,39.184000000000005,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3.0,KS,415.0,no,yes,no
6219,36.0,0.0,178.6,83.0,30.36,213.1,103.0,18.11,198.0,119.0,8.91,10.9,5.0,2.94,1.0,KS,510.0,no,no,no
6220,180.0,0.0,146.94,96.0,23.63,202.54,64.0,19.12,170.8,118.0,7.69,15.7,5.0,4.24,2.0,NV,510.0,no,no,no
6221,25.0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,MT,415.0,no,no,no
6222,113.0,0.0,215.9,93.0,36.7,240.1,85.0,18.756000000000004,156.7,108.8,7.05,4.9,5.0,2.088,3.0,MT,415.0,no,no,no
6223,88.0,31.0,181.6,91.0,30.87,213.2,120.0,18.12,207.8,104.0,9.35,11.4,4.0,3.08,1.0,ID,415.0,no,yes,no
6224,120.0,7.8,178.4,97.0,30.33,168.3,113.0,14.31,120.5,93.0,5.42,9.3,9.0,2.51,1.0,AK,415.0,no,no,no
6225,74.0,0.0,106.4,84.0,18.09,140.2,100.2,11.92,90.9,81.0,4.09,11.4,3.0,3.08,1.0,UT,415.0,no,no,no
6226,109.0,0.0,170.7,101.0,29.02,240.2,82.0,20.458,119.0,112.0,5.36,11.4,4.0,3.08,2.0,AR,510.0,no,no,no
6227,162.0,33.0,184.5,139.0,31.37,183.2,78.0,15.57,127.4,106.0,5.73,12.3,6.0,3.0799999999999996,0.0,LA,510.0,no,yes,no
6228,124.0,7.4,161.2,109.0,27.4,204.2,79.0,17.36,231.5,103.8,10.42,8.9,4.0,2.4,1.0,KS,510.0,no,yes,no
6229,177.0,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,OR,408.0,no,no,no
6230,91.0,0.0,217.9,71.0,37.04,203.52,105.0,19.56,232.1,110.0,10.44,10.78,2.0,2.86,1.0,WI,510.0,no,no,no
6231,105.0,18.0,270.9,98.0,46.05,226.2,110.0,19.23,178.8,88.0,8.05,8.8,5.0,2.38,0.0,CO,408.0,no,no,yes
6232,24.0,7.4,243.0,91.0,41.31,183.9,100.8,15.63,184.3,109.0,8.29,15.3,6.0,3.105999999999999,0.0,KS,510.0,no,no,yes
6233,48.0,0.0,128.2,71.0,21.79,48.1,78.0,4.09,116.3,95.0,5.23,8.9,3.0,2.4,0.0,IL,510.0,no,no,no
6234,86.0,0.0,126.3,115.0,21.47,168.8,112.0,14.35,154.6,95.0,6.96,9.8,7.0,2.65,2.0,IA,408.0,no,no,no
6235,163.0,0.0,178.7,56.0,30.38,182.62,79.0,18.33,152.7,84.0,6.87,10.6,2.0,2.86,4.0,AZ,510.0,no,no,no
6236,91.0,0.0,159.0,109.0,27.03,255.1,142.0,21.68,82.4,73.0,3.71,10.1,4.0,2.73,0.0,NE,510.0,no,no,no
6237,56.0,0.0,150.9,79.0,25.65,161.8,87.0,13.75,167.7,115.0,7.55,11.7,5.0,3.16,3.0,ID,510.0,no,no,no
6238,147.0,24.0,219.9,114.2,37.38,208.5,116.0,17.72,352.5,111.0,15.86,8.1,4.0,2.19,3.0,OH,415.0,yes,yes,no
6239,64.0,7.4,168.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2.0,TX,415.0,no,no,no
6240,108.0,34.0,162.1,83.0,27.56,171.8,117.0,14.6,259.8,76.0,11.69,9.6,3.0,2.59,4.0,TN,510.0,no,yes,yes
6241,159.0,0.0,198.8,107.0,33.8,195.5,91.0,14.222,213.3,120.0,9.6,12.1,7.0,4.46,5.0,OK,510.0,no,no,no
6242,136.0,0.0,256.8,90.0,43.745999999999995,230.1,104.0,18.768,143.6,82.0,6.46,9.1,10.0,2.46,3.0,ND,510.0,yes,no,no
6243,116.0,35.0,186.58,104.6,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1.0,MT,415.0,no,yes,no
6244,45.0,38.0,196.8,92.0,33.46,254.2,108.0,21.61,261.8,85.0,11.78,7.7,2.0,2.08,1.0,NC,408.0,no,yes,no
6245,122.0,0.0,140.1,120.0,23.82,235.9,99.8,19.67,188.1,127.0,8.46,11.2,5.0,3.02,2.0,MN,415.0,no,no,no
6246,138.0,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,5.0,MN,415.0,no,no,no
6247,132.0,0.0,117.6,66.0,19.99,214.0,108.0,17.742,239.5,94.0,10.78,8.8,5.0,2.38,1.0,MA,415.0,no,no,no
6248,101.0,0.0,193.7,108.0,30.915999999999997,186.6,98.0,15.286,223.0,100.0,10.04,11.6,8.0,3.13,0.0,PA,415.0,yes,no,no
6249,58.0,0.0,243.1,105.0,35.65,231.4,108.0,19.67,180.9,120.0,8.14,7.8,4.0,2.11,2.0,GA,510.0,no,no,no
6250,81.0,0.0,145.4,132.0,24.72,129.3,91.0,10.99,186.4,109.0,9.542,5.2,4.0,1.4,1.0,NV,415.0,no,no,no
6251,87.0,14.0,169.1,105.0,28.75,176.74,102.0,14.44,244.9,106.0,11.02,9.9,10.0,2.67,3.0,TX,415.0,no,no,no
6252,116.0,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2.0,ME,510.0,no,no,no
6253,85.0,0.0,197.2,97.0,33.52,211.7,115.0,17.99,210.1,133.0,9.45,8.3,4.0,2.24,4.0,RI,415.0,yes,no,no
6254,62.0,33.0,186.4,111.0,31.69,201.0,136.0,17.09,286.7,103.0,12.9,11.1,3.2,2.6740000000000004,2.0,MN,510.0,no,yes,yes
6255,90.0,0.0,76.1,121.0,12.94,290.3,73.0,24.68,236.9,89.0,10.66,10.8,3.0,2.92,0.0,NH,415.0,no,no,no
6256,98.0,0.0,162.8,65.0,30.97000000000001,185.0,96.4,15.73,219.5,104.0,9.88,6.0,3.0,1.62,2.0,TN,415.0,no,no,no
6257,73.0,0.0,182.3,115.0,30.99,199.2,97.0,16.93,120.2,113.0,5.41,14.26,5.0,4.86,1.0,UT,415.0,no,no,no
6258,107.0,0.0,206.54,92.8,36.873999999999995,247.8,84.0,21.06,245.4,93.0,11.04,11.2,7.0,3.02,2.0,RI,510.0,yes,no,no
6259,55.0,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,NH,408.0,no,yes,no
6260,76.0,22.0,151.88000000000002,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3.0,AK,415.0,no,yes,no
6261,30.0,0.0,189.54,94.8,24.65,240.7,112.0,20.46,197.1,134.0,8.87,7.1,4.0,1.92,3.0,NC,510.0,no,no,no
6262,157.0,0.0,184.02,101.4,31.086,224.94,127.0,21.738,165.1,113.0,7.43,11.5,7.0,3.11,4.0,AZ,415.0,no,no,no
6263,40.0,31.0,224.7,69.0,38.2,134.5,81.0,11.43,120.3,104.0,5.41,8.48,5.0,2.03,1.0,MA,408.0,no,yes,yes
6264,72.0,0.0,147.0,82.6,24.99,162.3,103.0,13.8,162.9,80.0,7.33,10.5,4.0,2.84,1.0,TN,408.0,no,no,no
6265,95.0,39.0,260.8,130.0,44.34,213.4,111.0,18.14,195.6,97.0,8.8,10.52,5.0,2.73,1.0,WY,415.0,no,yes,no
6266,42.0,3.6,155.4,115.2,29.876,164.1,45.0,13.95,157.7,128.0,7.154000000000001,9.0,3.0,2.43,0.0,IA,415.0,no,no,no
6267,86.0,13.6,166.2,112.0,28.25,255.3,81.0,21.7,228.1,97.0,10.26,5.4,7.0,1.46,1.0,IN,415.0,no,no,no
6268,131.0,0.0,211.8,115.0,36.01,260.5,119.0,22.14,144.2,96.0,6.49,10.8,7.0,2.92,0.0,NJ,415.0,no,no,no
6269,55.0,45.0,130.5,114.0,22.19,208.4,94.0,18.642000000000003,141.6,114.0,6.37,8.48,5.0,2.97,4.0,FL,510.0,no,yes,yes
6270,74.0,0.0,162.7,104.2,27.66,292.0,105.0,24.82,183.3,80.0,8.25,10.48,6.0,2.83,0.0,MT,415.0,no,no,no
6271,81.0,37.0,237.1,76.0,40.31,264.2,125.0,22.46,271.3,120.0,12.21,7.9,3.0,2.13,1.0,ND,408.0,yes,yes,no
6272,81.0,0.0,169.73999999999998,102.0,28.25,224.18,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,MI,408.0,no,no,no
6273,28.0,0.0,121.7,48.0,20.69,125.8,112.0,10.69,261.6,122.0,11.77,8.3,2.0,2.24,6.0,MT,415.0,no,no,yes
6274,111.0,0.0,174.06,62.0,29.99,201.0,124.0,17.09,150.4,138.0,6.77,11.2,3.8,3.02,0.0,AL,510.0,no,no,no
6275,3.0,27.0,67.4,116.0,11.46,244.0,78.0,20.472,239.66000000000005,96.2,12.65,9.68,2.0,3.08,2.0,NV,510.0,no,yes,no
6276,51.0,0.0,208.8,129.0,35.495999999999995,336.0,104.0,28.56,192.8,128.0,8.68,9.6,1.0,2.59,1.0,MI,415.0,no,no,yes
6277,68.0,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,8.06,14.7,7.0,3.97,1.0,FL,415.0,no,yes,no
6278,163.0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.636,9.6,7.0,2.59,0.0,NY,408.0,no,no,yes
6279,87.0,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,9.928,13.1,5.0,3.54,2.0,KS,510.0,no,no,no
6280,58.0,0.0,112.2,95.0,19.07,209.6,108.0,17.82,260.9,78.0,11.74,13.9,1.0,3.75,0.0,NC,510.0,no,no,yes
6281,109.0,0.0,162.6,138.0,27.64,154.0,109.0,13.09,209.7,118.0,9.44,11.5,4.6,3.11,0.0,MN,408.0,no,no,no
6282,111.0,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.998,4.0,RI,415.0,no,no,no
6283,144.0,0.0,139.6,96.0,23.73,157.22,93.0,10.56,95.6,75.0,4.3,15.0,4.0,4.05,2.0,UT,415.0,no,no,no
6284,135.0,0.0,263.8,66.0,44.85,220.21999999999997,119.0,16.999999999999996,200.1,112.0,9.44,8.4,2.0,2.3920000000000003,5.0,OR,415.0,no,no,yes
6285,109.0,46.0,217.5,123.0,33.896,233.7,84.0,18.186,163.9,99.0,7.38,9.0,3.0,2.43,4.0,SC,415.0,no,yes,no
6286,107.0,14.0,114.3,132.0,23.518,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.4619999999999997,1.0,IL,415.0,no,yes,no
6287,149.0,0.0,196.3,100.2,33.37,136.8,96.0,11.63,154.7,87.0,6.96,7.7,3.0,2.08,2.0,OH,408.0,no,no,no
6288,56.0,0.0,253.2,95.0,43.04,188.0,116.0,15.98,142.0,133.0,6.936,4.4,4.0,1.19,1.0,MA,510.0,no,no,no
6289,129.0,0.0,98.0,99.0,16.66,240.7,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0.0,OR,408.0,no,no,no
6290,92.0,0.0,249.4,118.0,42.4,211.5,95.0,17.98,169.0,116.0,7.61,9.1,3.0,2.46,0.0,CA,408.0,no,no,no
6291,67.0,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1.0,WV,415.0,no,yes,no
6292,120.0,0.0,221.3,106.0,37.62,267.6,98.0,22.75,111.5,80.0,5.02,9.3,7.0,2.51,0.0,VT,415.0,no,no,no
6293,166.0,0.0,220.7,106.0,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.35,1.0,ID,415.0,no,no,no
6294,66.0,0.0,87.6,76.0,18.37,262.0,111.0,22.27,184.6,125.0,8.355999999999998,9.2,5.0,2.48,1.0,OR,408.0,no,no,no
6295,76.0,0.0,203.6,61.0,34.61,161.7,127.0,13.74,175.9,97.0,7.92,8.4,3.0,3.004,0.0,GA,408.0,no,no,no
6296,79.0,0.0,213.6,110.0,38.696000000000005,234.9,121.0,19.538,229.6,157.0,10.802,10.26,3.0,2.38,2.0,ME,415.0,no,no,no
6297,98.0,31.0,132.8,112.0,30.87,220.7,100.0,18.76,236.3,121.0,10.63,12.9,4.0,3.48,2.0,HI,415.0,no,yes,no
6298,141.0,15.0,215.4,110.6,36.62,328.7,98.0,20.544,160.5,89.0,7.22,7.8,6.0,2.11,1.0,AZ,510.0,no,yes,no
6299,49.0,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,8.292000000000002,14.0,2.0,3.78,2.0,UT,415.0,no,no,yes
6300,46.0,11.2,199.2,111.0,31.548,175.1,83.0,15.856,210.6,84.0,9.48,10.2,2.0,2.75,3.0,IA,510.0,no,no,no
6301,137.0,0.0,115.0,130.0,19.55,137.8,83.0,11.71,224.0,61.0,10.08,7.3,4.0,1.97,3.0,CT,415.0,no,no,no
6302,171.0,0.0,270.5,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1.0,WA,408.0,no,no,yes
6303,10.0,0.0,222.2,127.0,37.77,153.1,125.0,11.57,227.4,80.0,10.23,12.9,4.0,3.48,1.0,VA,415.0,no,no,no
6304,88.0,0.0,61.9,97.0,10.52,262.6,114.0,22.32,212.5,93.2,9.56,8.8,3.2,2.38,3.0,CO,510.0,no,no,no
6305,89.0,0.0,141.1,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.92,2.0,LA,415.0,no,no,no
6306,82.0,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.014,10.6,5.0,2.86,3.0,TX,415.0,no,no,yes
6307,139.0,0.0,196.0,112.0,33.32,183.38,146.0,15.81,153.0,92.0,6.89,9.8,1.0,2.65,3.0,SD,510.0,no,no,no
6308,87.0,0.0,171.6,119.0,29.17,205.0,107.0,17.43,170.6,114.0,7.68,13.8,4.0,3.73,0.0,VA,415.0,no,no,no
6309,137.0,0.0,174.0,123.0,29.58,161.3,115.0,13.71,260.7,107.2,11.096,11.4,3.0,3.08,2.0,NY,415.0,yes,no,no
6310,45.0,0.0,134.86,106.0,13.36,187.3,110.0,15.92,184.2,111.0,8.29,7.4,5.0,2.0,1.0,WA,510.0,no,no,yes
6311,90.0,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,11.21,8.9,7.0,2.4,1.0,WI,415.0,no,no,no
6312,103.0,0.0,181.46,123.0,24.02,253.6,87.0,21.56,215.8,96.0,9.71,6.4,2.0,1.73,1.0,TN,415.0,no,no,no
6313,100.0,6.2,235.8,130.0,40.09,178.48,85.0,14.96,63.6,122.0,2.86,7.3,3.8,1.97,2.0,CT,415.0,no,no,no
6314,110.0,0.0,185.1,100.0,30.746,165.1,88.0,14.03,111.6,104.0,7.279999999999999,6.3,4.0,1.7,3.0,WA,510.0,no,no,no
6315,124.0,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,NH,415.0,no,no,no
6316,10.0,0.0,186.72,103.0,31.11,214.8,77.0,18.26,206.4,73.0,9.29,8.7,6.0,2.5820000000000003,2.0,MT,510.0,no,no,no
6317,89.0,29.0,163.5,80.0,30.71,274.8,136.0,23.36,381.9,147.0,17.19,7.5,5.0,2.03,2.0,NE,415.0,no,yes,no
6318,121.0,16.0,207.9,98.0,37.76800000000001,210.5,96.0,17.89,109.6,114.0,4.93,7.7,2.0,2.08,2.0,WA,408.0,no,no,no
6319,101.0,7.4,248.6,102.0,42.26,174.9,93.0,14.87,207.2,86.0,9.32,6.1,3.0,1.65,3.0,WI,415.0,no,no,no
6320,103.0,31.0,185.4,105.0,31.52,197.6,126.0,14.36,147.1,110.0,6.62,14.5,4.0,3.92,2.0,AR,415.0,no,yes,no
6321,51.0,0.0,197.8,60.0,33.63,221.0,87.0,18.79,168.6,134.0,7.59,8.9,5.0,2.4,1.0,WI,408.0,no,no,no
6322,2.0,0.0,132.1,42.0,22.46,138.9,88.0,11.81,192.6,119.0,8.67,9.1,1.0,2.404,2.0,DE,415.0,yes,no,yes
6323,111.0,0.0,196.3,117.0,33.51,227.8,128.0,15.998,214.0,101.0,9.63,9.3,11.0,2.51,0.0,NH,510.0,no,no,no
6324,118.0,0.0,154.6,112.0,26.28,184.2,91.8,15.66,203.2,102.0,9.78,12.6,5.0,2.834,2.0,VA,415.0,no,no,no
6325,17.0,31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,6.0,TN,510.0,no,yes,yes
6326,130.0,0.0,211.2,119.0,35.9,231.1,120.0,19.64,220.9,80.0,9.94,6.3,5.8,1.7,2.0,VA,408.0,no,no,no
6327,193.0,0.0,133.82,92.0,16.46,142.6,103.0,12.12,210.1,106.6,9.45,10.9,5.0,2.94,2.0,ID,415.0,no,no,yes
6328,114.0,0.0,172.0,145.0,29.24,276.4,101.0,23.49,193.7,100.0,8.72,10.1,9.0,2.73,1.0,TN,510.0,no,no,no
6329,137.0,0.0,141.1,91.0,23.99,147.2,100.0,11.79,254.7,75.0,11.46,8.0,4.4,2.16,2.0,AZ,415.0,no,no,no
6330,185.0,29.0,151.1,121.0,25.69,244.7,88.0,20.8,154.4,91.0,6.95,13.8,2.0,3.73,2.0,MT,408.0,no,yes,no
6331,101.0,0.0,209.6,107.0,35.63,228.8,96.0,19.621999999999996,172.4,85.0,7.76,7.6,2.0,2.05,3.0,OK,408.0,no,no,no
6332,95.0,32.0,247.0,109.0,41.99,125.6,98.8,10.68,226.5,90.0,10.19,10.5,4.0,2.84,3.0,ID,415.0,no,yes,no
6333,7.0,30.0,222.18,114.0,37.64,165.8,116.0,15.142,247.0,105.0,11.12,11.62,12.0,2.92,1.0,NV,408.0,no,yes,no
6334,126.0,0.0,321.3,99.0,54.62,167.9,93.0,14.27,193.6,106.0,8.71,8.0,4.0,2.16,1.0,KS,408.0,no,no,yes
6335,71.0,0.0,222.38,124.0,41.43,60.0,90.0,5.1,189.0,129.0,8.5,11.3,2.0,3.05,0.0,WY,415.0,no,no,no
6336,124.0,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,90.4,8.37,11.1,6.0,3.0,3.0,MS,415.0,no,no,no
6337,97.0,0.0,212.64,107.0,40.27,157.6,105.0,13.4,241.0,120.0,10.85,7.3,2.0,1.97,0.0,WY,510.0,yes,no,yes
6338,28.0,0.0,159.7,89.8,27.15,216.7,131.0,18.42,206.7,116.0,9.3,9.3,3.0,2.51,2.0,TX,415.0,no,no,no
6339,90.0,0.0,148.2,96.0,25.19,220.4,111.4,18.76,134.2,97.0,6.04,9.2,1.0,2.48,4.0,WA,415.0,yes,no,yes
6340,190.0,0.0,161.3,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,HI,408.0,no,no,no
6341,31.0,28.0,210.5,101.0,35.79,250.5,86.0,21.29,241.6,125.0,10.87,11.5,2.0,3.11,1.0,IL,415.0,no,yes,no
6342,52.0,24.0,175.36,71.0,29.05,201.4,80.0,17.12,159.0,124.0,7.15,4.1,5.0,2.13,2.0,AK,415.0,no,yes,no
6343,73.0,0.0,254.7,80.0,43.3,169.7,79.0,7.67,153.4,60.0,6.9,10.6,8.0,2.86,0.0,MD,510.0,no,no,no
6344,111.0,0.0,284.4,89.0,28.638,157.0,113.0,13.35,242.8,91.0,10.93,8.4,8.0,2.27,0.0,MA,415.0,no,no,yes
6345,98.0,0.0,0.0,0.0,0.0,159.6,130.0,13.57,167.1,88.0,7.52,6.8,1.0,1.84,4.0,SD,415.0,no,no,yes
6346,106.0,0.0,133.7,45.0,22.182,187.8,107.0,15.96,181.9,89.0,8.19,10.7,2.0,2.89,1.0,PA,408.0,yes,no,yes
6347,111.0,0.0,224.9,117.0,38.23,191.9,120.0,16.31,229.9,97.0,10.35,10.3,3.0,2.78,0.0,NC,408.0,no,no,no
6348,59.0,0.0,151.8,98.0,25.81,209.9,105.8,17.84,266.9,86.0,11.748,11.9,5.0,3.21,1.0,VT,408.0,no,no,no
6349,71.0,18.8,141.4,107.0,27.112,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,KY,510.0,no,yes,no
6350,55.0,0.0,285.7,124.0,48.57,230.9,106.0,19.63,230.7,140.0,10.38,14.8,7.0,4.0,0.0,WA,408.0,no,no,yes
6351,13.0,0.0,58.4,121.0,9.93,262.2,64.0,22.29,159.0,115.0,7.15,11.9,5.0,3.21,1.0,LA,415.0,no,no,no
6352,136.0,16.0,90.4,97.6,22.388,201.3,109.0,21.278,227.1,115.0,10.22,13.1,4.0,3.54,0.0,WA,415.0,no,yes,no
6353,123.0,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,102.0,11.28,11.0,3.0,2.268,0.0,ME,408.0,no,no,no
6354,105.0,0.0,160.18,103.0,25.11,222.7,78.0,18.93,163.5,96.6,7.36,12.8,3.0,3.46,2.0,WI,408.0,no,no,no
6355,50.0,31.0,302.7,93.0,51.46,240.5,119.0,18.003999999999998,193.9,108.6,8.73,13.6,14.0,3.67,3.0,TX,408.0,no,yes,no
6356,118.0,0.0,136.1,120.0,23.14,203.62000000000003,103.0,17.36,228.2,90.0,10.27,11.3,4.0,3.05,1.0,IA,415.0,no,no,no
6357,97.0,0.0,169.7,84.0,28.85,165.9,86.0,14.334,191.9,83.0,8.64,12.8,6.0,3.46,3.0,AZ,408.0,no,no,no
6358,51.0,3.4,227.2,89.0,38.62,194.4,106.0,17.639999999999997,243.4,126.0,10.95,14.9,2.0,4.02,0.0,ND,510.0,no,no,no
6359,73.0,0.0,217.8,91.0,37.03,220.6,97.0,18.75,277.3,89.0,12.48,10.3,6.0,2.78,1.0,VT,415.0,no,no,yes
